,index,date,home_team,away_team,home_score,away_score,resultado
430,43195,2019-11-14,Curaçao,Costa Rica,1.0,2.0,2
431,43202,2019-11-14,Ecuador,Trinidad and Tobago,3.0,0.0,1
432,43203,2019-11-14,Qatar,Singapore,2.0,0.0,1
433,43208,2019-11-14,Jordan,Australia,0.0,1.0,2
434,43210,2019-11-14,Iraq,Iran,2.0,1.0,1
435,43212,2019-11-14,Uzbekistan,Saudi Arabia,2.0,3.0,2
436,43217,2019-11-14,Kyrgyzstan,Japan,0.0,2.0,2
437,43220,2019-11-14,Lebanon,South Korea,0.0,0.0,0
438,43222,2019-11-15,Morocco,Mauritania,0.0,0.0,0
439,43225,2019-11-15,Tunisia,Libya,4.0,1.0,1
440,43226,2019-11-15,Denmark,Gibraltar,6.0,0.0,1
441,43227,2019-11-15,Switzerland,Georgia,1.0,0.0,1
442,43229,2019-11-15,Spain,Malta,7.0,0.0,1
443,43232,2019-11-15,Brazil,Argentina,0.0,1.0,2
444,43235,2019-11-15,United States,Canada,4.0,1.0,1
445,43236,2019-11-15,Panama,Mexico,0.0,3.0,2
446,43242,2019-11-15,Hungary,Uruguay,1.0,2.0,2
447,43245,2019-11-16,Northern Ireland,Netherlands,0.0,0.0,0
448,43246,2019-11-16,Germany,Belarus,4.0,0.0,1
449,43247,2019-11-16,Croatia,Slovakia,3.0,1.0,1
450,43248,2019-11-16,Azerbaijan,Wales,0.0,2.0,2
451,43251,2019-11-16,Israel,Poland,1.0,2.0,2
452,43254,2019-11-16,Russia,Belgium,1.0,4.0,2
453,43266,2019-11-17,Rwanda,Cameroon,0.0,1.0,2
454,43268,2019-11-17,Eswatini,Senegal,1.0,4.0,2
455,43271,2019-11-17,Kosovo,England,0.0,4.0,2
456,43273,2019-11-17,Luxembourg,Portugal,0.0,2.0,2
457,43274,2019-11-17,Serbia,Ukraine,2.0,2.0,0
458,43275,2019-11-17,Albania,France,0.0,2.0,2
459,43279,2019-11-17,Costa Rica,Haiti,1.0,1.0,0
460,43285,2019-11-18,São Tomé and Príncipe,Ghana,0.0,1.0,2
461,43292,2019-11-18,Republic of Ireland,Denmark,1.0,1.0,0
462,43293,2019-11-18,Gibraltar,Switzerland,1.0,6.0,2
463,43295,2019-11-18,Spain,Romania,5.0,0.0,1
464,43304,2019-11-18,Argentina,Uruguay,2.0,2.0,0
465,43305,2019-11-19,Burundi,Morocco,0.0,3.0,2
466,43308,2019-11-19,Equatorial Guinea,Tunisia,0.0,1.0,2
467,43311,2019-11-19,Germany,Northern Ireland,6.0,1.0,1
468,43312,2019-11-19,Netherlands,Estonia,5.0,0.0,1
469,43313,2019-11-19,Wales,Hungary,2.0,0.0,1
470,43316,2019-11-19,Japan,Venezuela,1.0,4.0,2
471,43317,2019-11-19,Poland,Slovenia,3.0,2.0,1
472,43320,2019-11-19,Belgium,Cyprus,6.0,1.0,1
473,43322,2019-11-19,Cuba,United States,0.0,4.0,2
474,43323,2019-11-19,Mexico,Bermuda,2.0,1.0,1
475,43329,2019-11-19,Brazil,South Korea,3.0,0.0,1
476,43330,2019-11-19,Croatia,Georgia,2.0,1.0,1
477,43331,2019-11-19,Ecuador,Colombia,0.0,1.0,2
478,43333,2019-11-19,Saudi Arabia,Paraguay,0.0,0.0,0
479,43342,2019-11-19,Afghanistan,Qatar,0.0,1.0,2
480,43351,2019-11-26,Qatar,Iraq,1.0,2.0,2
481,43354,2019-11-27,Saudi Arabia,Kuwait,1.0,3.0,2
482,43356,2019-11-29,Qatar,Yemen,6.0,0.0,1
483,43358,2019-11-30,Bahrain,Saudi Arabia,0.0,2.0,2
484,43359,2019-12-02,Qatar,United Arab Emirates,4.0,2.0,1
485,43362,2019-12-02,Oman,Saudi Arabia,1.0,3.0,2
486,43364,2019-12-05,Qatar,Saudi Arabia,0.0,1.0,2
487,43365,2019-12-08,Bahrain,Saudi Arabia,1.0,0.0,1
488,43367,2019-12-10,China,Japan,1.0,2.0,2
489,43368,2019-12-11,South Korea,Hong Kong,2.0,0.0,1
490,43369,2019-12-14,Japan,Hong Kong,5.0,0.0,1
491,43371,2019-12-15,South Korea,China,1.0,0.0,1
492,43373,2019-12-18,South Korea,Japan,1.0,0.0,1
493,43375,2020-01-07,Barbados,Canada,1.0,4.0,2
494,43377,2020-01-10,Barbados,Canada,1.0,4.0,2
495,43379,2020-01-15,Canada,Iceland,0.0,1.0,2
496,43381,2020-02-01,United States,Costa Rica,1.0,0.0,1
497,43382,2020-09-03,Germany,Spain,1.0,1.0,0
498,43383,2020-09-03,Ukraine,Switzerland,2.0,1.0,1
499,43384,2020-09-03,Russia,Serbia,3.0,1.0,1
500,43387,2020-09-03,Finland,Wales,0.0,1.0,2
501,43393,2020-09-04,Netherlands,Poland,1.0,0.0,1
502,43400,2020-09-05,Iceland,England,0.0,1.0,2
503,43401,2020-09-05,Denmark,Belgium,0.0,2.0,2
504,43402,2020-09-05,Portugal,Croatia,4.0,1.0,1
505,43403,2020-09-05,Sweden,France,0.0,1.0,2
506,43409,2020-09-06,Spain,Ukraine,4.0,0.0,1
507,43410,2020-09-06,Switzerland,Germany,1.0,1.0,0
508,43412,2020-09-06,Serbia,Turkey,0.0,0.0,0
509,43413,2020-09-06,Wales,Bulgaria,1.0,0.0,1
510,43419,2020-09-07,Bosnia and Herzegovina,Poland,1.0,2.0,2
511,43420,2020-09-07,Netherlands,Italy,0.0,1.0,2
512,43427,2020-09-08,Belgium,Iceland,5.0,1.0,1
513,43428,2020-09-08,Denmark,England,0.0,0.0,0
514,43429,2020-09-08,France,Croatia,4.0,2.0,1
515,43430,2020-09-08,Sweden,Portugal,0.0,2.0,2
516,43440,2020-10-07,Denmark,Faroe Islands,4.0,0.0,1
517,43442,2020-10-07,France,Ukraine,7.0,1.0,1
518,43443,2020-10-07,Germany,Turkey,3.0,3.0,0
519,43448,2020-10-07,Netherlands,Mexico,0.0,1.0,2
520,43449,2020-10-07,Poland,Finland,5.0,1.0,1
521,43450,2020-10-07,Portugal,Spain,0.0,0.0,0
522,43452,2020-10-07,Switzerland,Croatia,1.0,2.0,2
523,43454,2020-10-08,Belgium,Ivory Coast,1.0,1.0,0
524,43455,2020-10-08,England,Wales,3.0,0.0,1
525,43458,2020-10-08,Uzbekistan,Iran,1.0,2.0,2
526,43460,2020-10-08,Uruguay,Chile,2.0,1.0,1
527,43461,2020-10-08,Argentina,Ecuador,1.0,0.0,1
528,43467,2020-10-08,Norway,Serbia,1.0,2.0,2
529,43472,2020-10-09,Japan,Cameroon,0.0,0.0,0
530,43474,2020-10-09,Mali,Ghana,3.0,0.0,1
531,43476,2020-10-09,Morocco,Senegal,3.0,1.0,1
532,43478,2020-10-09,Tunisia,Sudan,3.0,0.0,1
533,43480,2020-10-09,Brazil,Bolivia,5.0,0.0,1
534,43481,2020-10-10,Spain,Switzerland,1.0,0.0,1
535,43482,2020-10-10,Ukraine,Germany,1.0,2.0,2
536,43489,2020-10-10,Costa Rica,Panama,0.0,1.0,2
537,43492,2020-10-11,Bosnia and Herzegovina,Netherlands,0.0,0.0,0
538,43493,2020-10-11,Poland,Italy,0.0,0.0,0
539,43494,2020-10-11,England,Belgium,2.0,1.0,1
540,43495,2020-10-11,Iceland,Denmark,0.0,3.0,2
541,43496,2020-10-11,Croatia,Sweden,2.0,1.0,1
542,43497,2020-10-11,France,Portugal,0.0,0.0,0
543,43502,2020-10-11,Serbia,Hungary,0.0,1.0,2
544,43504,2020-10-11,Republic of Ireland,Wales,0.0,0.0,0
545,43517,2020-10-12,Ghana,Qatar,5.0,1.0,1
546,43520,2020-10-13,Cameroon,South Sudan,0.0,0.0,0
547,43521,2020-10-13,Germany,Switzerland,3.0,3.0,0
548,43522,2020-10-13,Ukraine,Spain,1.0,0.0,1
549,43528,2020-10-13,Costa Rica,Panama,0.0,1.0,2
550,43529,2020-10-13,Japan,Ivory Coast,1.0,0.0,1
551,43530,2020-10-13,Mexico,Algeria,2.0,2.0,0
552,43531,2020-10-13,Morocco,DR Congo,1.0,1.0,0
553,43534,2020-10-13,Nigeria,Tunisia,1.0,1.0,0
554,43535,2020-10-13,Bolivia,Argentina,1.0,2.0,2
555,43536,2020-10-13,Ecuador,Uruguay,4.0,2.0,1
556,43538,2020-10-13,Peru,Brazil,2.0,4.0,2
557,43540,2020-10-14,Italy,Netherlands,1.0,1.0,0
558,43541,2020-10-14,Poland,Bosnia and Herzegovina,3.0,0.0,1
559,43542,2020-10-14,Iceland,Belgium,1.0,2.0,2
560,43543,2020-10-14,England,Denmark,0.0,1.0,2
561,43544,2020-10-14,Portugal,Sweden,3.0,0.0,1
562,43545,2020-10-14,Croatia,France,1.0,2.0,2
563,43551,2020-10-14,Turkey,Serbia,2.0,2.0,0
564,43553,2020-10-14,Bulgaria,Wales,0.0,1.0,2
565,43563,2020-11-11,Belgium,Switzerland,2.0,1.0,1
566,43565,2020-11-11,Denmark,Sweden,2.0,0.0,1
567,43566,2020-11-11,France,Finland,0.0,2.0,2
568,43567,2020-11-11,Germany,Czech Republic,1.0,0.0,1
569,43574,2020-11-11,Netherlands,Spain,1.0,1.0,0
570,43575,2020-11-11,Poland,Ukraine,2.0,0.0,1
571,43576,2020-11-11,Portugal,Andorra,7.0,0.0,1
572,43580,2020-11-11,Turkey,Croatia,3.0,3.0,0
573,43584,2020-11-11,Senegal,Guinea-Bissau,2.0,0.0,1
574,43588,2020-11-12,Serbia,Scotland,1.0,1.0,0
575,43590,2020-11-12,Bosnia and Herzegovina,Iran,0.0,2.0,2
576,43591,2020-11-12,England,Republic of Ireland,3.0,0.0,1
577,43597,2020-11-12,Wales,United States,0.0,0.0,0
578,43598,2020-11-12,Bolivia,Ecuador,2.0,3.0,2
579,43599,2020-11-12,Argentina,Paraguay,1.0,1.0,0
580,43602,2020-11-12,Ghana,Sudan,2.0,0.0,1
581,43605,2020-11-12,Cameroon,Mozambique,4.0,1.0,1
582,43611,2020-11-13,Costa Rica,Qatar,1.0,1.0,0
583,43612,2020-11-13,Japan,Panama,1.0,0.0,1
584,43613,2020-11-13,Colombia,Uruguay,0.0,3.0,2
585,43615,2020-11-13,Brazil,Venezuela,1.0,0.0,1
586,43618,2020-11-13,Morocco,Central African Republic,4.0,1.0,1
587,43619,2020-11-13,Tunisia,Tanzania,1.0,0.0,1
588,43622,2020-11-14,Portugal,France,0.0,1.0,2
589,43623,2020-11-14,Sweden,Croatia,2.0,1.0,1
590,43624,2020-11-14,Germany,Ukraine,3.0,1.0,1
591,43625,2020-11-14,Switzerland,Spain,1.0,1.0,0
592,43631,2020-11-14,Mexico,South Korea,3.0,2.0,1
593,43632,2020-11-14,Saudi Arabia,Jamaica,3.0,0.0,1
594,43636,2020-11-15,Netherlands,Bosnia and Herzegovina,3.0,1.0,1
595,43637,2020-11-15,Italy,Poland,2.0,0.0,1
596,43638,2020-11-15,Belgium,England,2.0,0.0,1
597,43639,2020-11-15,Denmark,Iceland,2.0,1.0,1
598,43645,2020-11-15,Hungary,Serbia,1.0,1.0,0
599,43646,2020-11-15,Wales,Republic of Ireland,1.0,0.0,1
600,43658,2020-11-15,Guinea-Bissau,Senegal,0.0,1.0,2
601,43662,2020-11-16,United States,Panama,6.0,2.0,1
602,43663,2020-11-16,Basque Country,Costa Rica,2.0,1.0,1
603,43668,2020-11-16,Mozambique,Cameroon,0.0,2.0,2
604,43672,2020-11-17,Croatia,Portugal,2.0,3.0,2
605,43673,2020-11-17,France,Sweden,4.0,2.0,1
606,43674,2020-11-17,Spain,Germany,6.0,0.0,1
607,43675,2020-11-17,Switzerland,Ukraine,3.0,0.0,1
608,43682,2020-11-17,Japan,Mexico,0.0,2.0,2
609,43683,2020-11-17,South Korea,Qatar,2.0,1.0,1
610,43684,2020-11-17,Saudi Arabia,Jamaica,1.0,2.0,2
611,43686,2020-11-17,Ecuador,Colombia,6.0,1.0,1
612,43688,2020-11-17,Peru,Argentina,0.0,2.0,2
613,43690,2020-11-17,Uruguay,Brazil,0.0,2.0,2
614,43692,2020-11-17,Sudan,Ghana,1.0,0.0,1
615,43694,2020-11-17,Central African Republic,Morocco,0.0,2.0,2
616,43697,2020-11-17,Tanzania,Tunisia,1.0,1.0,0
617,43703,2020-11-18,Poland,Netherlands,1.0,2.0,2
618,43704,2020-11-18,England,Iceland,4.0,0.0,1
619,43705,2020-11-18,Belgium,Denmark,4.0,2.0,1
620,43711,2020-11-18,Serbia,Russia,5.0,0.0,1
621,43713,2020-11-18,Wales,Finland,3.0,1.0,1
622,43720,2020-12-04,Qatar,Bangladesh,5.0,0.0,1
623,43721,2020-12-09,United States,El Salvador,6.0,0.0,1
624,43726,2021-01-25,Dominican Republic,Serbia,0.0,0.0,0
625,43728,2021-01-28,Panama,Serbia,0.0,0.0,0
626,43729,2021-01-31,United States,Trinidad and Tobago,7.0,0.0,1
627,43741,2021-03-24,Qatar,Luxembourg,1.0,0.0,1
628,43747,2021-03-24,Portugal,Azerbaijan,1.0,0.0,1
629,43748,2021-03-24,Serbia,Republic of Ireland,3.0,2.0,1
630,43749,2021-03-24,France,Ukraine,1.0,1.0,0
631,43751,2021-03-24,Belgium,Wales,3.0,1.0,1
632,43753,2021-03-24,Turkey,Netherlands,4.0,2.0,1
633,43757,2021-03-24,Slovenia,Croatia,1.0,0.0,1
634,43768,2021-03-25,Japan,South Korea,3.0,0.0,1
635,43769,2021-03-25,Saudi Arabia,Kuwait,1.0,0.0,1
636,43770,2021-03-25,United States,Jamaica,4.0,1.0,1
637,43772,2021-03-25,Canada,Bermuda,5.0,1.0,1
638,43777,2021-03-25,Spain,Greece,1.0,1.0,0
639,43779,2021-03-25,Bulgaria,Switzerland,1.0,3.0,2
640,43781,2021-03-25,Israel,Denmark,0.0,2.0,2
641,43784,2021-03-25,England,San Marino,5.0,0.0,1
642,43786,2021-03-25,Hungary,Poland,3.0,3.0,0
643,43787,2021-03-25,Germany,Iceland,3.0,0.0,1
644,43790,2021-03-25,South Africa,Ghana,1.0,1.0,0
645,43798,2021-03-25,Libya,Tunisia,2.0,5.0,2
646,43802,2021-03-26,Mauritania,Morocco,0.0,0.0,0
647,43803,2021-03-26,Cape Verde,Cameroon,3.0,1.0,1
648,43805,2021-03-26,Congo,Senegal,0.0,0.0,0
649,43807,2021-03-27,Bosnia and Herzegovina,Costa Rica,0.0,0.0,0
650,43809,2021-03-27,Qatar,Azerbaijan,2.0,1.0,1
651,43810,2021-03-27,Wales,Mexico,1.0,0.0,1
652,43818,2021-03-27,Serbia,Portugal,2.0,2.0,0
653,43820,2021-03-27,Czech Republic,Belgium,1.0,1.0,0
654,43822,2021-03-27,Netherlands,Latvia,2.0,0.0,1
655,43825,2021-03-27,Croatia,Cyprus,1.0,0.0,1
656,43830,2021-03-28,Northern Ireland,United States,1.0,2.0,2
657,43835,2021-03-28,Georgia,Spain,1.0,2.0,2
658,43837,2021-03-28,Switzerland,Lithuania,1.0,0.0,1
659,43839,2021-03-28,Kazakhstan,France,0.0,2.0,2
660,43841,2021-03-28,Denmark,Moldova,8.0,0.0,1
661,43844,2021-03-28,Albania,England,0.0,2.0,2
662,43845,2021-03-28,Poland,Andorra,3.0,0.0,1
663,43849,2021-03-28,Romania,Germany,0.0,1.0,2
664,43852,2021-03-28,Ghana,São Tomé and Príncipe,3.0,1.0,1
665,43854,2021-03-28,Tunisia,Equatorial Guinea,2.0,1.0,1
666,43856,2021-03-29,Ecuador,Bolivia,2.0,1.0,1
667,43860,2021-03-29,Cayman Islands,Canada,0.0,11.0,2
668,43871,2021-03-30,Costa Rica,Mexico,0.0,1.0,2
669,43872,2021-03-30,Iran,Syria,3.0,0.0,1
670,43873,2021-03-30,Republic of Ireland,Qatar,1.0,1.0,0
671,43880,2021-03-30,Azerbaijan,Serbia,1.0,2.0,2
672,43881,2021-03-30,Luxembourg,Portugal,1.0,3.0,2
673,43882,2021-03-30,Wales,Czech Republic,1.0,0.0,1
674,43883,2021-03-30,Belgium,Belarus,8.0,0.0,1
675,43884,2021-03-30,Gibraltar,Netherlands,0.0,7.0,2
676,43888,2021-03-30,Croatia,Malta,3.0,0.0,1
677,43890,2021-03-30,Saudi Arabia,Palestine,5.0,0.0,1
678,43891,2021-03-30,Japan,Mongolia,14.0,0.0,1
679,43893,2021-03-30,Morocco,Burundi,1.0,0.0,1
680,43894,2021-03-30,Cameroon,Rwanda,0.0,0.0,0
681,43897,2021-03-30,Senegal,Eswatini,1.0,1.0,0
682,43902,2021-03-31,Switzerland,Finland,3.0,2.0,1
683,43903,2021-03-31,Spain,Kosovo,3.0,1.0,1
684,43907,2021-03-31,Bosnia and Herzegovina,France,0.0,1.0,2
685,43910,2021-03-31,Austria,Denmark,0.0,4.0,2
686,43912,2021-03-31,England,Poland,2.0,1.0,1
687,43916,2021-03-31,Germany,North Macedonia,1.0,2.0,2
688,43926,2021-05-28,Japan,Myanmar,10.0,0.0,1
689,43929,2021-05-29,Mexico,Iceland,2.0,1.0,1
690,43934,2021-05-30,Switzerland,United States,2.0,1.0,1
691,43938,2021-06-01,Croatia,Armenia,1.0,1.0,0
692,43941,2021-06-01,Poland,Russia,1.0,1.0,0
693,43946,2021-06-02,England,Austria,1.0,0.0,1
694,43947,2021-06-02,France,Wales,3.0,0.0,1
695,43948,2021-06-02,Germany,Denmark,1.0,1.0,0
696,43950,2021-06-02,Netherlands,Scotland,2.0,2.0,0
697,43960,2021-06-03,Belgium,Greece,1.0,1.0,0
698,43961,2021-06-03,Switzerland,Liechtenstein,7.0,0.0,1
699,43964,2021-06-03,Mexico,Costa Rica,0.0,0.0,0
700,43965,2021-06-03,United States,Honduras,1.0,0.0,1
701,43967,2021-06-03,Iran,Hong Kong,3.0,1.0,1
702,43974,2021-06-03,Uruguay,Paraguay,0.0,0.0,0
703,43975,2021-06-03,Argentina,Chile,1.0,1.0,0
704,43977,2021-06-03,Kuwait,Australia,0.0,3.0,2
705,43978,2021-06-03,Qatar,India,1.0,0.0,1
706,43984,2021-06-04,Nigeria,Cameroon,0.0,1.0,2
707,43988,2021-06-04,Spain,Portugal,0.0,0.0,0
708,43997,2021-06-04,Brazil,Ecuador,2.0,0.0,1
709,44003,2021-06-05,Senegal,Zambia,3.0,1.0,1
710,44005,2021-06-05,Tunisia,DR Congo,1.0,0.0,1
711,44006,2021-06-05,Wales,Albania,0.0,0.0,0
712,44007,2021-06-05,Saudi Arabia,Yemen,3.0,0.0,1
713,44009,2021-06-05,South Korea,Turkmenistan,5.0,0.0,1
714,44011,2021-06-05,Aruba,Canada,0.0,7.0,2
715,44018,2021-06-06,Belgium,Croatia,1.0,0.0,1
716,44019,2021-06-06,Denmark,Bosnia and Herzegovina,2.0,0.0,1
717,44020,2021-06-06,England,Romania,1.0,0.0,1
718,44023,2021-06-06,Netherlands,Georgia,3.0,0.0,1
719,44025,2021-06-06,Honduras,Costa Rica,2.0,2.0,0
720,44026,2021-06-06,United States,Mexico,3.0,2.0,1
721,44029,2021-06-07,Germany,Latvia,7.0,1.0,1
722,44031,2021-06-07,Serbia,Jamaica,1.0,1.0,0
723,44036,2021-06-07,Australia,Taiwan,5.0,1.0,1
724,44041,2021-06-07,Japan,Tajikistan,4.0,1.0,1
725,44044,2021-06-07,Bahrain,Iran,0.0,3.0,2
726,44045,2021-06-07,Qatar,Oman,1.0,0.0,1
727,44047,2021-06-08,Cameroon,Nigeria,0.0,0.0,0
728,44049,2021-06-08,France,Bulgaria,3.0,0.0,1
729,44053,2021-06-08,Morocco,Ghana,1.0,0.0,1
730,44055,2021-06-08,Poland,Iceland,2.0,2.0,0
731,44056,2021-06-08,Senegal,Cape Verde,2.0,0.0,1
732,44057,2021-06-08,Spain,Lithuania,4.0,0.0,1
733,44060,2021-06-08,Canada,Suriname,4.0,0.0,1
734,44069,2021-06-08,Ecuador,Peru,1.0,2.0,2
735,44070,2021-06-08,Colombia,Argentina,2.0,2.0,0
736,44071,2021-06-08,Venezuela,Uruguay,0.0,0.0,0
737,44072,2021-06-08,Paraguay,Brazil,0.0,2.0,2
738,44076,2021-06-09,Portugal,Israel,4.0,0.0,1
739,44077,2021-06-09,United States,Costa Rica,4.0,0.0,1
740,44078,2021-06-09,South Korea,Sri Lanka,5.0,0.0,1
741,44083,2021-06-11,Nepal,Australia,0.0,3.0,2
742,44085,2021-06-11,Cambodia,Iran,0.0,10.0,2
743,44091,2021-06-11,Japan,Serbia,1.0,0.0,1
744,44096,2021-06-11,Tunisia,Algeria,0.0,2.0,2
745,44098,2021-06-11,Saudi Arabia,Singapore,3.0,0.0,1
746,44100,2021-06-12,Haiti,Canada,0.0,1.0,2
747,44103,2021-06-12,Ghana,Ivory Coast,0.0,0.0,0
748,44104,2021-06-12,Mexico,Honduras,0.0,0.0,0
749,44105,2021-06-12,Morocco,Burkina Faso,1.0,0.0,1
750,44106,2021-06-12,Wales,Switzerland,1.0,1.0,0
751,44107,2021-06-12,Denmark,Finland,0.0,1.0,2
752,44108,2021-06-12,Russia,Belgium,0.0,3.0,2
753,44109,2021-06-13,South Korea,Lebanon,2.0,1.0,1
754,44113,2021-06-13,Netherlands,Ukraine,3.0,2.0,1
755,44114,2021-06-13,England,Croatia,1.0,0.0,1
756,44115,2021-06-13,Brazil,Venezuela,3.0,0.0,1
757,44116,2021-06-13,Colombia,Ecuador,1.0,0.0,1
758,44119,2021-06-14,Poland,Slovakia,1.0,2.0,2
759,44120,2021-06-14,Spain,Sweden,0.0,0.0,0
760,44121,2021-06-14,Argentina,Chile,1.0,1.0,0
761,44125,2021-06-15,Australia,Jordan,1.0,0.0,1
762,44127,2021-06-15,Iran,Iraq,1.0,0.0,1
763,44129,2021-06-15,Saudi Arabia,Uzbekistan,3.0,0.0,1
764,44133,2021-06-15,Japan,Kyrgyzstan,5.0,1.0,1
765,44136,2021-06-15,Canada,Haiti,3.0,0.0,1
766,44139,2021-06-15,Tunisia,Mali,1.0,0.0,1
767,44141,2021-06-15,Hungary,Portugal,0.0,3.0,2
768,44142,2021-06-15,Germany,France,0.0,1.0,2
769,44145,2021-06-16,Turkey,Wales,0.0,2.0,2
770,44146,2021-06-16,Italy,Switzerland,3.0,0.0,1
771,44148,2021-06-17,Denmark,Belgium,1.0,2.0,2
772,44150,2021-06-17,Netherlands,Austria,2.0,0.0,1
773,44152,2021-06-17,Brazil,Peru,4.0,0.0,1
774,44154,2021-06-18,Croatia,Czech Republic,1.0,1.0,0
775,44155,2021-06-18,England,Scotland,0.0,0.0,0
776,44158,2021-06-18,Argentina,Uruguay,1.0,0.0,1
777,44159,2021-06-19,Spain,Poland,1.0,1.0,0
778,44160,2021-06-19,Hungary,France,1.0,1.0,0
779,44161,2021-06-19,Germany,Portugal,4.0,2.0,1
780,44163,2021-06-20,Italy,Wales,1.0,0.0,1
781,44164,2021-06-20,Switzerland,Turkey,3.0,1.0,1
782,44165,2021-06-20,Venezuela,Ecuador,2.0,2.0,0
783,44168,2021-06-21,Denmark,Russia,4.0,1.0,1
784,44169,2021-06-21,Finland,Belgium,0.0,2.0,2
785,44170,2021-06-21,Netherlands,North Macedonia,3.0,0.0,1
786,44172,2021-06-21,Uruguay,Chile,1.0,1.0,0
787,44173,2021-06-21,Argentina,Paraguay,1.0,0.0,1
788,44174,2021-06-22,Scotland,Croatia,1.0,3.0,2
789,44175,2021-06-22,England,Czech Republic,1.0,0.0,1
790,44177,2021-06-23,Spain,Slovakia,5.0,0.0,1
791,44178,2021-06-23,Sweden,Poland,3.0,2.0,1
792,44179,2021-06-23,Germany,Hungary,2.0,2.0,0
793,44180,2021-06-23,Portugal,France,2.0,2.0,0
794,44181,2021-06-23,Ecuador,Peru,2.0,2.0,0
795,44182,2021-06-23,Brazil,Colombia,2.0,1.0,1
796,44184,2021-06-24,Bolivia,Uruguay,0.0,2.0,2
797,44189,2021-06-26,Wales,Denmark,0.0,4.0,2
798,44190,2021-06-27,Netherlands,Czech Republic,0.0,2.0,2
799,44191,2021-06-27,Belgium,Portugal,1.0,0.0,1
800,44192,2021-06-27,Brazil,Ecuador,1.0,1.0,0
801,44195,2021-06-28,Croatia,Spain,3.0,5.0,2
802,44196,2021-06-28,France,Switzerland,3.0,3.0,0
803,44197,2021-06-28,Argentina,Bolivia,4.0,1.0,1
804,44198,2021-06-28,Uruguay,Paraguay,1.0,0.0,1
805,44199,2021-06-29,England,Germany,2.0,0.0,1
806,44201,2021-06-30,Mexico,Panama,3.0,0.0,1
807,44202,2021-07-02,Switzerland,Spain,1.0,1.0,0
808,44203,2021-07-02,Belgium,Italy,1.0,2.0,2
809,44205,2021-07-02,Brazil,Chile,1.0,0.0,1
810,44209,2021-07-03,Czech Republic,Denmark,1.0,2.0,2
811,44210,2021-07-03,Ukraine,England,0.0,4.0,2
812,44211,2021-07-03,Mexico,Nigeria,4.0,0.0,1
813,44212,2021-07-03,Uruguay,Colombia,0.0,0.0,0
814,44213,2021-07-03,Argentina,Ecuador,3.0,0.0,1
815,44217,2021-07-04,Qatar,El Salvador,1.0,0.0,1
816,44218,2021-07-05,Brazil,Peru,1.0,0.0,1
817,44219,2021-07-06,Argentina,Colombia,1.0,1.0,0
818,44220,2021-07-06,Italy,Spain,1.0,1.0,0
819,44226,2021-07-07,England,Denmark,2.0,1.0,1
820,44228,2021-07-07,Senegal,Namibia,1.0,2.0,2
821,44233,2021-07-09,Senegal,Mozambique,1.0,0.0,1
822,44234,2021-07-10,Brazil,Argentina,0.0,1.0,2
823,44237,2021-07-10,Mexico,Trinidad and Tobago,0.0,0.0,0
824,44238,2021-07-11,England,Italy,1.0,1.0,0
825,44242,2021-07-11,Canada,Martinique,4.0,1.0,1
826,44243,2021-07-11,United States,Haiti,1.0,0.0,1
827,44245,2021-07-12,Costa Rica,Guadeloupe,3.0,1.0,1
828,44248,2021-07-13,Senegal,Zimbabwe,2.0,1.0,1
829,44250,2021-07-13,Qatar,Panama,3.0,3.0,0
830,44255,2021-07-14,Senegal,Malawi,2.0,1.0,1
831,44257,2021-07-14,Guatemala,Mexico,0.0,3.0,2
832,44258,2021-07-15,Haiti,Canada,1.0,4.0,2
833,44259,2021-07-15,United States,Martinique,6.0,1.0,1
834,44260,2021-07-16,Senegal,Eswatini,2.0,2.0,0
835,44263,2021-07-16,Suriname,Costa Rica,1.0,2.0,2
836,44264,2021-07-17,Grenada,Qatar,0.0,4.0,2
837,44267,2021-07-18,South Africa,Senegal,0.0,0.0,0
838,44269,2021-07-18,Mexico,El Salvador,1.0,0.0,1
839,44271,2021-07-18,United States,Canada,1.0,0.0,1
840,44273,2021-07-20,Costa Rica,Jamaica,1.0,0.0,1
841,44275,2021-07-20,Honduras,Qatar,0.0,2.0,2
842,44276,2021-07-24,Mexico,Honduras,3.0,0.0,1
843,44277,2021-07-24,Qatar,El Salvador,3.0,2.0,1
844,44278,2021-07-25,Costa Rica,Canada,0.0,2.0,2
845,44279,2021-07-25,United States,Jamaica,1.0,0.0,1
846,44280,2021-07-29,Mexico,Canada,2.0,1.0,1
847,44281,2021-07-29,United States,Qatar,1.0,0.0,1
848,44282,2021-08-01,United States,Mexico,1.0,0.0,1
849,44283,2021-08-21,El Salvador,Costa Rica,0.0,0.0,0
850,44290,2021-09-01,Finland,Wales,0.0,0.0,0
851,44291,2021-09-01,Qatar,Serbia,0.0,4.0,2
852,44292,2021-09-01,Switzerland,Greece,2.0,1.0,1
853,44297,2021-09-01,Senegal,Togo,2.0,0.0,1
854,44299,2021-09-01,Portugal,Republic of Ireland,2.0,1.0,1
855,44302,2021-09-01,France,Bosnia and Herzegovina,1.0,1.0,0
856,44304,2021-09-01,Denmark,Scotland,2.0,0.0,1
857,44306,2021-09-01,Norway,Netherlands,1.0,1.0,0
858,44311,2021-09-01,Russia,Croatia,0.0,0.0,0
859,44318,2021-09-02,Morocco,Sudan,2.0,0.0,1
